,E,Eg,a,alpha,b,beta,c,gamma,id,x_Al,x_Ga,x_In,avg_rs_max,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_mass,x_Al_avg,x_Ga_avg,x_In_avg,a_avg,b_avg,c_avg,avg_rs_max_avg,avg_electronegativity_avg,avg_rp_max_avg,avg_LUMO_avg,avg_IP_avg,avg_rd_max_avg,avg_EA_avg,avg_HOMO_avg,avg_mass_avg,vol_avg,alpha_r,beta_r,gamma_r,vol,atomic_density,atomic_density_avg,Al_0_0,Al_1_0,Al_2_0,Al_3_0,Al_4_0,Al_5_0,Ga_0_0,Ga_1_0,Ga_2_0,Ga_3_0,Ga_4_0,Ga_5_0,In_0_0,In_1_0,In_2_0,In_3_0,In_4_0,In_5_0,Natoms_10.0,Natoms_20.0,Natoms_30.0,Natoms_40.0,Natoms_60.0,Natoms_80.0,O_0_0,O_1_0,O_2_0,O_3_0,O_4_0,O_5_0,sg_12,sg_167,sg_194,sg_206,sg_227,sg_33,pca_abc,pca_AlGaInDensity
1333,0.2826,1.4601,10.6931,90.0023,9.1229,89.9994,9.7501,90.0005,1334,0.375,0.0625,0.5625,1.09875,1.7181250000000001,1.4275,0.5370625,-5.645925,2.3925,-0.27865,-2.748125,79.06088947500001,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708364693676926,1.5707858548193845,1.5708050534411566,951.1425537559853,0.08410936897322746,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.4721285998311804,0.17906980189022487
1334,0.3486,1.1358,6.46,90.0135,6.4598,90.0059,24.1547,119.9951,1335,0.4062,0.3125,0.2812,1.074889,1.7201430000000002,1.415793,0.3855406,-5.723140379999999,2.48381,-0.22576531,-2.7321321999999997,65.03516007932001,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710319462439157,1.5708993012207642,2.0943095812598473,872.981991905874,0.09163992011489934,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.562568804801224,-0.03552453639547361
1335,0.28,1.6769,10.264000000000001,90.9248,5.9453,91.0731,14.6393,30.3205,1336,0.5,0.1875,0.3125,1.0912499999999998,1.700625,1.4337499999999999,0.42556249999999995,-5.7113499999999995,2.56625,-0.246075,-2.73075,62.4444568,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5869371317173404,1.5895254549980475,0.5291925558509406,450.90526476506363,0.08871043016284431,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.3014517446291909,-0.0828725424460342
1336,0.1398,1.117,5.4486,89.9988,5.4481,89.9993,14.4666,120.0009,1337,0.0,0.25,0.75,1.0650000000000002,1.7875,1.375,0.55375,-5.607600000000001,1.995,-0.2614,-2.771,103.54425,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5707753828438729,1.5707841094901327,2.0944108103564636,371.8974176217014,0.0806674060601205,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.709839368182659,0.5814712230230888
1337,0.1983,2.6087,5.7848,90.0925,5.7832,89.9413,14.0917,120.0388,1338,0.8125,0.1875,0.0,1.1037499999999998,1.6475,1.4681250000000001,0.32337499999999997,-5.7871625,2.931875,-0.22851249999999998,-2.7035625000000003,34.995562612499995,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5724107563529912,1.5697718185239757,2.0950722901429693,408.11266303783606,0.09801215111105632,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.196158974014457,-0.5247196167826086
1338,0.2942,2.0695,5.8672,90.0044,5.8667,89.9966,14.0874,119.999,1339,0.625,0.25,0.125,1.0899999999999999,1.6812500000000001,1.44375,0.34937499999999994,-5.759225,2.72625,-0.22627499999999998,-2.7166249999999996,48.646461625,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5708731212819844,1.5707369856003288,2.0943776491006756,419.9432702642396,0.09525096086152524,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.130118529204063,-0.3022136637728331
1339,0.1745,1.8732,24.5716,89.9999,6.2115,104.3742,6.0436,90.0001,1340,0.2812,0.5,0.2188,1.051248,1.747196,1.3909319999999998,0.3205476,-5.746019120000001,2.379004,-0.19449655999999999,-2.7335356,67.57088705432,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707945814656445,1.8216734441350655,1.5707980721241486,893.53736476055,0.08953179033698092,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.011643384691567,0.01348067120465722
1340,0.3376,1.7567,10.145,94.6552,5.8396,94.0746,14.402000000000001,30.1993,1341,0.5625,0.25,0.1875,1.0875,1.691875,1.4368750000000001,0.3698125,-5.7440625,2.6531249999999997,-0.22978749999999998,-2.7220625,54.1362404625,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6520448941337365,1.6419115124966577,0.5270772167975236,427.7581479993973,0.09351078451007404,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2297160196149697,-0.21384424890551823
1341,0.226,1.9482,10.4212,90.0022,8.9145,90.0007,9.5407,90.0007,1342,0.4375,0.2188,0.3438,1.085729,1.712367,1.425136,0.428385,-5.70553028,2.500205,-0.24322102999999998,-2.7348383,66.53424393750001,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708347240384404,1.5708085440996604,1.5708085440996604,886.3290008615004,0.090259937249307,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.4096134050297566,-0.015769572126429748
1342,0.41,1.1922,10.2921,95.6783,5.9241,94.9673,14.6394,30.2375,1343,0.5,0.1875,0.3125,1.0912499999999998,1.700625,1.4337499999999999,0.42556249999999995,-5.7113499999999995,2.56625,-0.246075,-2.73075,62.4444568,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6699013577108903,1.6574920667292108,0.5277439325717854,447.286242528862,0.0894281920540378,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2818265484676687,-0.0828725424460342
1343,0.1159,3.8397,9.8901,90.0055,8.4916,90.0023,9.1232,90.0012,1344,0.9062,0.0312,0.0625,1.123019,1.6267040000000001,1.487671,0.3809751,-5.765451340000001,3.0069239999999997,-0.25516302999999996,-2.7032598,33.80215287932,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.570892319903756,1.5708364693676926,1.5708172707459205,766.1916317777708,0.10441252120488248,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.2927223370684184,-0.5507341529850563
1344,0.2661,1.1602,10.2609,90.9453,5.9447,91.1,14.6531,30.3401,1345,0.0625,0.8125,0.125,1.01125,1.79375,1.348125,0.21549999999999997,-5.7807125,2.191875,-0.1429125,-2.7363125000000004,72.6885336625,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.587294924213999,1.589994948566834,0.5295346403843316,451.40830966154437,0.08861157214848589,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.31317159857313,0.10969044570347869
1345,0.3129,0.8091,6.33,90.0157,6.329,90.008,14.798,120.0014,1346,0.125,0.25,0.625,1.07,1.76625,1.38875,0.512875,-5.637924999999999,2.14125,-0.254375,-2.760125,92.56469232500001,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5710703434874596,1.570935953135056,2.0944195370027234,513.4123307321985,0.07791008825782261,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.262023132271636,0.40474165516568594
1346,0.39,0.6546,6.8101,90.0171,6.8096,90.0006,24.7952,119.9885,1347,0.25,0.0625,0.6875,1.09375,1.7393750000000001,1.4137499999999998,0.5779375,-5.615600000000001,2.24625,-0.285675,-2.759,90.04044715,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710947780969877,1.5708067987704086,2.0941943895292163,995.918103396855,0.08032789014190805,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.732763771427866,0.3558073232739531
1347,0.0708,3.5589999999999997,4.936,89.9923,4.9356,90.0089,13.3762,120.0009,1348,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570661936442493,1.5709516610983238,2.0944108103564636,282.2113960343946,0.10630329044665418,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.3562738650400075,-0.29589326228410673
1348,0.3236,0.9863,12.2319,90.0,3.2589,105.6922,6.5962,90.0001,1349,0.25,0.0,0.75,1.1,1.7375,1.4175,0.61325,-5.598050000000001,2.2325,-0.29845,-2.76225,92.85888465000001,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707963267948966,1.8446768836763507,1.5707980721241486,253.14108322403766,0.07900732565918343,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5.535141874477956,0.3984130158437738
1349,0.3284,0.9525,6.0776,90.0169,6.0767,90.0038,14.3233,120.0025,1350,0.3125,0.375,0.3125,1.065,1.7381250000000001,1.401875,0.3809375,-5.7185125,2.3881249999999996,-0.2182875,-2.7373125,70.4584808125,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5710912874384837,1.5708626493064723,2.0944387356244953,458.10249416116744,0.08731670425249287,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.130476554298125,0.05442882737940304
1350,0.2206,1.9577,10.3719,90.0024,8.8758,90.0009,9.5022,90.0007,1351,0.4688,0.2188,0.3125,1.086981,1.707046,1.428579,0.41814989999999996,-5.71312366,2.5368259999999996,-0.24146197,-2.7321152,63.78496269568,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708382146969444,1.5708120347581647,1.5708085440996604,874.7621738514057,0.09145342859051134,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.398608895544864,-0.06002497509198103
1351,0.1217,1.2103,9.9024,90.0027,9.9024,90.0023,9.9023,89.9964,1352,0.0,0.4375,0.5625,1.0462500000000001,1.7931249999999999,1.36375,0.4478125,-5.66025,2.03625,-0.223075,-2.76125,95.0889375,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708434506847004,1.5708364693676926,1.5707334949418248,970.9950335562273,0.0823897107969785,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8205881701680222,0.4536723065146943
1352,0.1898,1.0176,24.651,90.0002,6.5097,105.4218,6.5313,90.0,1353,0.0938,0.25,0.6562,1.068752,1.771554,1.385318,0.5230774,-5.63035588,2.104746,-0.25612844,-2.7628394,95.30518992068001,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707998174534008,1.839957513378958,1.5707963267948966,1010.3448045466633,0.07918088917762645,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.746851529476107,0.4488566911114906
1353,0.0123,3.2825,24.1422,89.9992,5.9558,103.9258,5.7236,90.0002,1354,0.75,0.25,0.0,1.095,1.6600000000000001,1.4575,0.3085,-5.78955,2.8725,-0.21924999999999997,-2.70575,37.666903950000005,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707823641608807,1.8138473877691228,1.5707998174534008,798.7855210597413,0.10015204068028767,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.908295823540886,-0.4789514694634217
1354,0.1588,1.339,9.8208,90.0028,9.8208,90.0025,9.8207,89.9964,1355,0.0625,0.4375,0.5,1.04875,1.7825,1.370625,0.42737499999999995,-5.6754125,2.109375,-0.2195625,-2.7558125,89.5991586625,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708451960139522,1.5708399600261964,1.5707334949418248,947.1879759014073,0.08446053163192518,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.81395666566584,0.36530289164737945
1355,0.1212,1.9139,10.093,90.7464,5.8432,90.8646,14.1094,30.2713,1356,0.25,0.75,0.0,1.025,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,59.037634649999994,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5838234643317821,1.5858864435076394,0.5283338538589595,419.41366706542436,0.09537123642124995,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.067327500251843,-0.11281550730629682
1356,0.2783,1.2194,6.6153,90.0115,6.615,90.0041,24.4498,119.9916,1357,0.2812,0.2812,0.4375,1.073019,1.7404540000000002,1.403921,0.4441001,-5.684026340000001,2.330674,-0.23918803,-2.7446348,77.42619125432,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.570997039658876,1.5708678852942282,2.094248494736028,926.6635318238689,0.08633122730376921,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.645575858211544,0.16254952096851444
1357,0.2086,1.3492,6.3356,90.0099,6.3356,90.00299999999999,23.9744,119.9967,1358,0.2188,0.75,0.0312,1.023752,1.765304,1.3690680000000002,0.1997024,-5.80108088,2.360996,-0.14690344000000002,-2.7259644000000005,61.77813224568,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.570969114390844,1.570848686672456,2.0943375065278795,833.4284232600048,0.09598904689028392,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.5344351854438,-0.06870387233814373
1358,0.1375,1.2057,9.8616,90.0027,9.8616,90.0024,9.8615,89.9964,1359,0.0312,0.4375,0.5312,1.0473890000000001,1.787643,1.3670429999999998,0.43754059999999995,-5.66726538,2.07256,-0.22129031000000002,-2.7582572,92.33695810431999,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708434506847004,1.5708382146969444,1.5707334949418248,959.0422568942654,0.08341655378050773,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.817272417916931,0.40948844294857384
1359,0.3431,2.8047,10.0065,93.257,5.7786,93.0611,14.1615,30.2331,1360,0.8125,0.0,0.1875,1.1224999999999998,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,43.4508751125,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6276417005323518,1.624222600527695,0.5276671380846977,411.6347504261758,0.09717352570109059,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.1683564399886548,-0.3969127420061012
1360,0.2858,0.6696,5.8336,89.9961,5.8334,90.0023,14.2866,119.9985,1361,0.375,0.625,0.0,1.0425,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,53.694951975,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5707282589540688,1.5708364693676926,2.0943689224544153,421.0410931077441,0.09500260343890954,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.2920752769846935,-0.20434975385658832
1361,0.2257,0.8354,6.7788,90.0041,6.7784,89.9963,24.7755,119.988,1362,0.0625,0.375,0.5625,1.055,1.780625,1.3743750000000001,0.46268750000000003,-5.6578625,2.095625,-0.2323375,-2.7590624999999998,92.4175961625,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5708678852942282,1.570731749612573,2.094185662882956,986.0196605044906,0.08113428484688481,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.743238297738067,0.4079041099150521
